product_id,product_name,brand,category,retail_price,ratings,reviews,date_added,stock_status,customer_segment,discount_pct,discounted_price,price_tier,rating_level,is_outlier
PID1598,Apple MacBook Air M1,Apple,Laptops,36708,3.3,9127,2025-05-18,Limited Stock,Mid-Tier,10.6,32817,Medium,Average,False
PID1599,OnePlus Nord CE 3,Oneplus,Phones,20650,4.0,155,2021-01-14,Out of Stock,Mid-Tier,5.46,19523,Low,Average,False
PID1600,Dell Inspiron 3511,Dell,Laptops,71680,3.6,9262,2021-07-09,Limited Stock,Premium,28.85,51000,High,Average,False
PID1601,Logitech MX Master 3,Logitech,Accessories,43786,5.0,1958,2020-11-09,Out of Stock,Budget,10.09,39368,Medium,Excellent,False
PID1602,Mi TV 5X,Mi,Televisions,68950,2.9,6344,2024-06-13,Limited Stock,Budget,46.16,37123,High,Poor,False
PID1603,Lenovo IdeaPad Slim 3,Lenovo,Laptops,21852,3.7,5779,2021-06-07,Out of Stock,Budget,55.3,9768,Low,Average,True
PID1604,Apple MacBook Air M1,Apple,Laptops,55569,4.2,6144,2020-11-14,Out of Stock,Premium,28.87,39526,Medium,Good,False
PID1605,Realme Narzo 60,Realme,Phones,14897,3.5,5063,2020-07-15,Limited Stock,Budget,19.23,12032,Low,Average,False
PID1606,Apple MacBook Air M1,Apple,Laptops,42055,4.9,3830,2025-01-06,Limited Stock,Mid-Tier,28.89,29905,Medium,Excellent,False
PID1607,LG Smart LED 43in,LG,Televisions,47459,4.3,9046,2022-04-28,Limited Stock,Budget,44.79,26202,Medium,Good,False
PID1608,Samsung Galaxy M13,Samsung,Phones,1228,4.1,8831,2020-10-30,In Stock,Budget,5.5,1160,Low,Good,False
PID1609,Canon EOS 1500D,Canon,Cameras,51017,4.4,9794,2022-11-17,In Stock,Mid-Tier,37.42,31926,Medium,Good,False
PID1610,Xiaomi Pad 6,Xiaomi,Tablets,66734,4.9,6659,2024-01-16,Out of Stock,Premium,38.73,40888,High,Excellent,False
PID1611,Logitech MX Master 3,Logitech,Accessories,40454,4.8,441,2020-08-01,In Stock,Budget,40.07,24244,Medium,Excellent,False
PID1612,Samsung Galaxy M13,Samsung,Phones,47780,4.3,6040,2022-04-28,Out of Stock,Budget,18.31,39031,Medium,Good,False
PID1613,HP Victus Gaming 16,HP,Laptops,79959,4.4,5925,2024-09-06,Limited Stock,Budget,44.27,44561,High,Good,False
PID1614,Samsung Galaxy M13,Samsung,Phones,17279,2.9,7358,2021-04-28,Out of Stock,Budget,10.03,15546,Low,Poor,False
PID1615,Nikon D3500,Appr D,Cameras,64432,2.8,4628,2021-09-17,In Stock,Premium,15.96,54149,Medium,Poor,False
PID1616,Apple MacBook Air M1,Apple,Laptops,73436,3.9,6370,2024-03-10,In Stock,Premium,53.26,34324,High,Average,True
PID1617,JBL Go 3,JBL,Audio,24966,2.5,9528,2025-04-19,Limited Stock,Mid-Tier,45.63,13574,Low,Poor,False
PID1618,Zebronics ZEB-Rush,Zebronics,Audio,37439,3.7,948,2023-10-13,Out of Stock,Budget,5.76,35283,Medium,Average,False
PID1619,Dell Inspiron 3511,Dell,Laptops,70396,3.0,8179,2021-03-30,Out of Stock,Mid-Tier,18.66,57260,High,Poor,False
PID1620,Noise ColorFit Pro 4,Noise,Wearables,35770,3.4,6115,2022-08-25,In Stock,Mid-Tier,16.79,29764,Medium,Average,False
PID1621,Noise ColorFit Pro 4,Noise,Wearables,59663,4.4,459,2023-10-18,Out of Stock,Budget,19.89,47796,Medium,Good,False
PID1622,Sony WH-1000XM4,AppbWH-1000XM,Audio,83137,4.9,7568,2022-08-25,Out of Stock,Mid-Tier,18.62,67657,High,Excellent,False
PID1623,HP Victus Gaming 16,HP,Laptops,52434,2.7,4646,2023-11-25,Limited Stock,Premium,8.44,48009,Medium,Poor,False
PID1624,Redmi Note 12,Redmi,Phones,65395,3.8,392,2021-01-19,In Stock,Mid-Tier,30.24,45620,Medium,Average,False
PID1625,boAt Rockerz 450,boAboat,Audio,32807,4.7,1787,2023-02-06,Out of Stock,Mid-Tier,45.3,17945,Low,Excellent,False
PID1626,Lenovo IdeaPad Slim 3,Lenovo,Laptops,54598,2.7,7374,2020-09-07,Out of Stock,Premium,38.37,33649,Medium,Poor,False
PID1627,LG Smart LED 43in,LG,Televisions,61421,4.6,1138,2024-04-16,In Stock,Budget,42.01,35618,Medium,Excellent,False
PID1628,LG Smart LED 43in,LG,Televisions,5986,3.4,4741,2022-12-16,Out of Stock,Mid-Tier,9.46,5420,Low,Average,False
PID1629,iPad 10th Gen,iPad,Tablets,8835,3.3,7418,2023-09-06,Out of Stock,Premium,57.33,3770,Low,Average,True
PID1630,Apple MacBook Air M1,Apple,Laptops,87400,4.9,6362,2023-12-21,Out of Stock,Budget,51.12,42721,High,Excellent,True
PID1631,JBL Go 3,JBL,Audio,89612,3.0,2454,2020-09-08,Limited Stock,Premium,49.28,45451,High,Poor,False
PID1632,Redmi Note 12,Redmi,Phones,97703,4.2,9658,2023-05-04,In Stock,Premium,50.26,48597,High,Good,True
PID1633,OnePlus Nord CE 3,Oneplus,Phones,11630,4.6,3674,2021-06-21,Limited Stock,Budget,56.3,5082,Low,Excellent,True
PID1634,Samsung Galaxy M13,Samsung,Phones,88008,2.6,1377,2021-05-20,Out of Stock,Mid-Tier,34.93,57267,High,Poor,False
PID1635,HP Victus Gaming 16,HP,Laptops,61066,4.2,6701,2025-06-03,Limited Stock,Mid-Tier,16.02,51283,Medium,Good,False
PID1636,Noise ColorFit Pro 4,Noise,Wearables,67203,4.9,2597,2024-12-19,In Stock,Mid-Tier,38.92,41048,High,Excellent,False
PID1637,LG Smart LED 43in,LG,Televisions,27692,2.8,141,2023-05-07,In Stock,Budget,45.86,14992,Low,Poor,False
PID1638,Zebronics ZEB-Rush,Apprnics ZEB-Rush,Audio,1562,4.7,2659,2025-04-07,Out of Stock,Budget,45.59,850,Low,Excellent,False
PID1639,iPhone 13,Appbe,Phones,84576,4.0,4596,2022-01-29,Limited Stock,Budget,33.68,56091,High,Average,False
PID1640,Realme Narzo 60,Realme,Phones,90280,4.0,9031,2022-04-18,Out of Stock,Premium,8.77,82362,High,Average,False
PID1641,HP Victus Gaming 16,HP,Laptops,22045,4.0,5661,2023-10-24,In Stock,Budget,25.41,16443,Low,Average,False
PID1642,Apple MacBook Air M1,Apple,Laptops,22189,3.2,6142,2025-04-26,Out of Stock,Mid-Tier,55.64,9843,Low,Average,True
PID1643,Noise ColorFit Pro 4,Noise,Wearables,11674,4.8,5626,2023-03-04,Limited Stock,Budget,37.14,7338,Low,Excellent,False
PID1644,Zebronics ZEB-Rush,Zebronics,Audio,88961,4.9,8787,2024-07-25,In Stock,Premium,34.61,58172,High,Excellent,False
PID1645,Acer Aspire 7,Acer,Laptops,9848,4.1,8472,2024-04-14,Limited Stock,Premium,19.79,7899,Low,Good,False
PID1646,Dell Inspiron 3511,Dell,Laptops,24214,4.5,423,2022-05-10,Limited Stock,Mid-Tier,25.26,18098,Low,Good,False
PID1647,HP Victus Gaming 16,HP,Laptops,38602,4.0,6999,2021-03-27,Out of Stock,Mid-Tier,54.24,17664,Medium,Average,True
PID1648,Realme Narzo 60,Realme,Phones,74960,3.7,4249,2021-03-10,Out of Stock,Budget,41.66,43732,High,Average,False
PID1649,Nikon D3500,Appb D,Cameras,90430,4.2,1750,2023-09-15,In Stock,Premium,48.31,46743,High,Good,False
PID1650,Apple MacBook Air M1,Apple,Laptops,7301,3.9,4757,2022-06-19,In Stock,Budget,29.99,5111,Low,Average,False
PID1651,iPad 10th Gen,iPad,Tablets,72767,4.0,1967,2024-05-01,Limited Stock,Mid-Tier,39.66,43908,High,Average,False
PID1652,Fire-Boltt Ninja,Fire,Wearables,48636,4.5,4088,2022-01-12,In Stock,Premium,18.66,39561,Medium,Good,False
PID1653,Canon EOS 1500D,Canon,Cameras,24125,3.7,4178,2022-08-17,Limited Stock,Budget,43.8,13558,Low,Average,False
PID1654,Sony WH-1000XM4,ApplWH-1000XM,Audio,83373,2.6,7789,2024-12-11,Limited Stock,Premium,28.52,59595,High,Poor,False
PID1655,LG Smart LED 43in,LG,Televisions,73092,2.9,2946,2023-10-24,In Stock,Mid-Tier,29.34,51647,High,Poor,False
PID1656,JBL Go 3,JBL,Audio,77552,3.6,9641,2021-09-22,Limited Stock,Budget,40.71,45981,High,Average,False
PID1657,ASUS VivoBook 14,ASUS,Laptops,44761,4.3,5394,2025-04-17,Out of Stock,Mid-Tier,56.5,19471,Medium,Good,True
PID1658,Samsung Galaxy M13,Samsung,Phones,2042,4.0,7880,2023-10-29,Out of Stock,Mid-Tier,8.52,1868,Low,Average,False
PID1659,Lenovo IdeaPad Slim 3,Lenovo,Laptops,22177,4.1,5075,2022-11-20,Limited Stock,Budget,50.36,11009,Low,Good,True
PID1660,ASUS VivoBook 14,ASUS,Laptops,47232,3.7,7230,2022-05-07,Out of Stock,Mid-Tier,21.08,37275,Medium,Average,False
PID1661,ASUS VivoBook 14,ASUS,Laptops,50843,4.0,1531,2024-07-03,Limited Stock,Mid-Tier,29.42,35885,Medium,Average,False
PID1662,LG Smart LED 43in,LG,Televisions,39581,3.3,2990,2025-03-26,In Stock,Premium,6.21,37123,Medium,Average,False
PID1663,Lenovo IdeaPad Slim 3,Lenovo,Laptops,63356,3.7,7155,2022-05-13,In Stock,Mid-Tier,21.56,49696,Medium,Average,False
PID1664,Sony WH-1000XM4,ApprWH-1000XM,Audio,93605,4.4,4493,2025-01-30,Limited Stock,Budget,32.64,63052,High,Good,False
PID1665,Samsung Galaxy M13,Samsung,Phones,89358,4.7,9335,2023-03-10,Limited Stock,Budget,8.09,82129,High,Excellent,False
PID1666,Noise ColorFit Pro 4,Noise,Wearables,19565,3.6,933,2021-08-28,In Stock,Premium,32.01,13302,Low,Average,False
PID1667,iPad 10th Gen,iPad,Tablets,83960,2.6,1460,2021-12-29,Limited Stock,Mid-Tier,55.99,36951,High,Poor,True
PID1668,JBL Go 3,JBL,Audio,88592,2.9,2723,2022-10-19,Out of Stock,Mid-Tier,10.8,79024,High,Poor,False
PID1669,Acer Aspire 7,Acer,Laptops,55193,2.6,285,2023-04-02,Out of Stock,Budget,47.04,29230,Medium,Poor,False
PID1670,Zebronics ZEB-Rush,Applnics ZEB-Rush,Audio,27462,4.1,264,2021-06-29,Limited Stock,Mid-Tier,27.53,19902,Low,Good,False
PID1671,Redmi Note 12,Redmi,Phones,28795,3.3,6816,2023-04-16,Out of Stock,Mid-Tier,41.03,16980,Low,Average,False
PID1672,Samsung Crystal 4K,Samsung,Televisions,14307,3.9,1762,2023-04-11,Out of Stock,Premium,19.31,11544,Low,Average,False
PID1673,Zebronics ZEB-Rush,Applnics ZEB-Rush,Audio,42848,3.7,40,2021-12-20,Out of Stock,Premium,13.77,36948,Medium,Average,False
PID1674,Samsung Crystal 4K,Samsung,Televisions,26932,2.7,5827,2025-03-07,In Stock,Mid-Tier,13.83,23207,Low,Poor,False
PID1675,iPhone 13,Apple,Phones,83785,3.5,8259,2023-10-03,In Stock,Premium,8.88,76345,High,Average,False
PID1676,Samsung Galaxy M13,Samsung,Phones,92292,3.1,987,2023-11-11,Out of Stock,Premium,15.21,78254,High,Average,False
PID1677,Xiaomi Pad 6,Xiaomi,Tablets,58354,3.5,7804,2024-11-14,Out of Stock,Mid-Tier,41.53,34120,Medium,Average,False
PID1678,iPhone 13,iPhone,Phones,40762,3.0,7789,2022-12-06,Limited Stock,Budget,53.49,18958,Medium,Poor,True
PID1679,ASUS VivoBook 14,ASUS,Laptops,37580,4.6,5717,2020-08-13,Out of Stock,Budget,49.78,18873,Medium,Excellent,False
PID1680,Apple MacBook Air M1,Apple,Laptops,1824,2.9,3198,2022-02-28,In Stock,Budget,42.68,1046,Low,Poor,False
PID1681,Acer Aspire 7,Acer,Laptops,91767,4.9,5374,2024-12-17,Limited Stock,Budget,11.07,81608,High,Excellent,False
PID1682,Zebronics ZEB-Rush,Zebronics,Audio,36409,3.5,4790,2023-09-18,Out of Stock,Premium,20.91,28796,Medium,Average,False
PID1683,Zebronics ZEB-Rush,Applnics ZEB-Rush,Audio,89839,4.6,7183,2021-11-29,Out of Stock,Budget,22.04,70038,High,Excellent,False
PID1684,iPad 10th Gen,iPad,Tablets,20370,4.1,2524,2022-04-08,Out of Stock,Budget,18.75,16551,Low,Good,False
PID1685,Nikon D3500,Nikon,Cameras,35078,4.3,9277,2023-07-05,Limited Stock,Mid-Tier,33.33,23387,Medium,Good,False
PID1686,Lenovo IdeaPad Slim 3,Lenovo,Laptops,72624,4.4,2479,2025-02-18,In Stock,Premium,34.46,47598,High,Good,False
PID1687,Lenovo IdeaPad Slim 3,Lenovo,Laptops,27290,3.8,9885,2023-10-09,In Stock,Premium,24.63,20568,Low,Average,False
PID1688,Fire-Boltt Ninja,Fire,Wearables,25789,3.9,5154,2024-02-27,Out of Stock,Budget,24.46,19481,Low,Average,False
PID1689,Apple MacBook Air M1,Apple,Laptops,55629,3.8,778,2020-07-23,In Stock,Budget,50.57,27497,Medium,Average,True
PID1690,ASUS VivoBook 14,ASUS,Laptops,94214,4.0,9777,2022-12-31,In Stock,Mid-Tier,48.41,48605,High,Average,False
PID1691,LG Smart LED 43in,LG,Televisions,94746,2.6,1492,2020-08-21,In Stock,Budget,21.93,73968,High,Poor,False
PID1692,Realme Narzo 60,Realme,Phones,15985,3.5,660,2025-02-23,Limited Stock,Budget,55.26,7152,Low,Average,True
PID1693,Xiaomi Pad 6,Xiaomi,Tablets,44982,4.0,1348,2024-12-04,Limited Stock,Budget,57.4,19162,Medium,Average,True
PID1694,Lenovo IdeaPad Slim 3,Lenovo,Laptops,86688,4.0,9491,2025-01-28,Out of Stock,Mid-Tier,22.97,66776,High,Average,False
PID1695,Noise ColorFit Pro 4,Noise,Wearables,5248,4.5,7851,2020-11-25,In Stock,Premium,24.49,3963,Low,Good,False
PID1696,HP Pavilion 15,HP,Laptops,87269,4.1,7156,2024-03-19,In Stock,Premium,32.81,58636,High,Good,False
PID1697,boAt Rockerz 450,boAboat,Audio,9935,5.0,2044,2024-07-12,Limited Stock,Budget,56.76,4296,Low,Excellent,True
PID1698,Acer Aspire 7,Acer,Laptops,4209,3.2,7368,2024-12-25,In Stock,Premium,53.2,1970,Low,Average,True
PID1699,ASUS VivoBook 14,ASUS,Laptops,30855,3.4,3516,2022-08-20,Out of Stock,Budget,10.64,27572,Low,Average,False
PID1700,Zebronics ZEB-Rush,Zebronics,Audio,56271,3.5,9250,2023-07-18,Out of Stock,Premium,26.6,41303,Medium,Average,False
PID1701,Acer Aspire 7,Acer,Laptops,58299,3.7,9168,2024-01-03,In Stock,Premium,35.44,37638,Medium,Average,False
PID1702,ASUS VivoBook 14,ASUS,Laptops,13616,4.6,4577,2021-08-02,Limited Stock,Budget,32.67,9168,Low,Excellent,False
PID1703,JBL Go 3,JBL,Audio,25970,3.1,727,2020-07-17,Out of Stock,Premium,15.66,21903,Low,Average,False
PID1704,Dell Inspiron 3511,Dell,Laptops,42844,4.4,7468,2023-10-16,In Stock,Mid-Tier,52.23,20467,Medium,Good,True
PID1705,Realme Narzo 60,Realme,Phones,43418,3.5,342,2025-05-07,In Stock,Premium,42.23,25083,Medium,Average,False
PID1706,Logitech MX Master 3,Logitech,Accessories,52724,4.0,1447,2021-10-11,Out of Stock,Mid-Tier,51.08,25793,Medium,Average,True
PID1707,LG Smart LED 43in,LG,Televisions,39798,4.1,6581,2024-02-27,Out of Stock,Premium,52.23,19012,Medium,Good,True
PID1708,HP Pavilion 15,HP,Laptops,80719,3.4,6317,2023-10-14,In Stock,Mid-Tier,46.16,43459,High,Average,False
PID1709,Lenovo IdeaPad Slim 3,Lenovo,Laptops,62129,3.8,526,2021-03-12,Out of Stock,Mid-Tier,29.16,44012,Medium,Average,False
PID1710,Zebronics ZEB-Rush,Apprnics ZEB-Rush,Audio,66540,3.5,6748,2022-12-07,In Stock,Mid-Tier,38.58,40869,Medium,Average,False
PID1711,JBL Go 3,JBL,Audio,28516,2.7,405,2024-07-11,Out of Stock,Mid-Tier,13.82,24575,Low,Poor,False
PID1712,LG Smart LED 43in,LG,Televisions,24460,3.6,7986,2024-06-23,Out of Stock,Budget,42.05,14175,Low,Average,False
PID1713,Dell Inspiron 3511,Dell,Laptops,34091,2.7,9765,2025-03-29,Out of Stock,Budget,14.86,29025,Medium,Poor,False
PID1714,HP Victus Gaming 16,HP,Laptops,83348,3.5,3740,2021-06-14,Limited Stock,Premium,43.17,47367,High,Average,False
PID1715,Noise ColorFit Pro 4,Noise,Wearables,68141,4.0,1846,2022-01-09,In Stock,Mid-Tier,17.63,56128,High,Average,False
PID1716,Logitech MX Master 3,Logitech,Accessories,36895,3.9,1478,2021-03-03,Out of Stock,Budget,11.47,32663,Medium,Average,False
PID1717,Sony WH-1000XM4,ApplWH-1000XM,Audio,23200,4.2,771,2024-04-27,Limited Stock,Premium,14.09,19931,Low,Good,False
PID1718,HP Victus Gaming 16,HP,Laptops,35120,2.7,5525,2023-11-20,Limited Stock,Budget,5.11,33325,Medium,Poor,False
PID1719,Acer Aspire 7,Acer,Laptops,21059,4.1,8770,2022-12-20,In Stock,Mid-Tier,44.53,11681,Low,Good,False
PID1720,Noise ColorFit Pro 4,Noise,Wearables,93545,3.3,193,2024-06-29,Limited Stock,Premium,45.28,51188,High,Average,False
PID1721,Lenovo IdeaPad Slim 3,Lenovo,Laptops,93896,3.5,2007,2022-09-08,Out of Stock,Premium,33.32,62610,High,Average,False
PID1722,Samsung Crystal 4K,Samsung,Televisions,62142,4.6,1185,2023-03-19,In Stock,Premium,13.87,53523,Medium,Excellent,False
PID1723,Acer Aspire 7,Acer,Laptops,77039,2.5,2394,2021-02-11,In Stock,Mid-Tier,9.6,69643,High,Poor,False
PID1724,Logitech MX Master 3,Logitech,Accessories,22232,4.0,9984,2022-10-26,Limited Stock,Budget,6.05,20887,Low,Average,False
PID1725,ASUS VivoBook 14,ASUS,Laptops,91862,4.0,9302,2024-05-01,Limited Stock,Premium,14.12,78891,High,Average,False
PID1726,OnePlus Nord CE 3,Oneplus,Phones,30854,3.5,4005,2024-03-26,Out of Stock,Premium,54.0,14193,Low,Average,True
PID1727,Redmi Note 12,Redmi,Phones,14343,3.1,7429,2023-02-08,Limited Stock,Mid-Tier,18.28,11721,Low,Average,False
PID1728,LG Smart LED 43in,LG,Televisions,72226,3.1,2261,2023-08-18,Out of Stock,Mid-Tier,24.48,54545,High,Average,False
PID1729,ASUS VivoBook 14,ASUS,Laptops,18140,4.7,3736,2024-04-30,Limited Stock,Premium,10.79,16183,Low,Excellent,False
PID1730,Mi TV 5X,Mi,Televisions,53028,3.6,6716,2021-11-02,In Stock,Mid-Tier,17.23,43891,Medium,Average,False
PID1731,Acer Aspire 7,Acer,Laptops,38913,3.3,4875,2024-02-07,Limited Stock,Budget,33.56,25854,Medium,Average,False
PID1732,Fire-Boltt Ninja,ApplBoltt Ninja,Wearables,53138,3.6,8921,2021-06-17,In Stock,Mid-Tier,38.43,32717,Medium,Average,False
PID1733,Xiaomi Pad 6,Xiaomi,Tablets,53236,4.2,4378,2020-10-03,In Stock,Mid-Tier,18.49,43393,Medium,Good,False
PID1734,Canon EOS 1500D,Canon,Cameras,69366,2.9,7815,2021-10-28,Limited Stock,Budget,8.18,63692,High,Poor,False
PID1735,Lenovo IdeaPad Slim 3,Lenovo,Laptops,19587,3.6,3451,2023-12-08,In Stock,Budget,26.51,14394,Low,Average,False
PID1736,OnePlus Nord CE 3,Oneplus,Phones,41930,4.0,7616,2020-07-14,Limited Stock,Premium,17.88,34433,Medium,Average,False
PID1737,JBL Go 3,JBL,Audio,25004,4.9,9836,2023-08-23,Limited Stock,Premium,17.08,20733,Low,Excellent,False
PID1738,Logitech MX Master 3,Logitech,Accessories,7614,3.1,2800,2022-07-04,In Stock,Premium,57.79,3214,Low,Average,True
PID1739,Realme Narzo 60,Realme,Phones,79359,3.4,8333,2025-03-28,In Stock,Premium,38.9,48488,High,Average,False
PID1740,HP Pavilion 15,HP,Laptops,11475,3.4,5410,2023-03-23,In Stock,Budget,35.63,7386,Low,Average,False
PID1741,Logitech MX Master 3,Logitech,Accessories,11523,4.0,1455,2021-01-18,In Stock,Premium,27.87,8312,Low,Average,False
PID1742,Sony WH-1000XM4,AppbWH-1000XM,Audio,21947,3.4,6892,2023-03-17,Out of Stock,Premium,28.59,15672,Low,Average,False
PID1743,Apple MacBook Air M1,Apple,Laptops,90969,3.8,5808,2022-08-28,Out of Stock,Premium,34.75,59357,High,Average,False
PID1744,Realme Narzo 60,Realme,Phones,24459,4.5,6796,2024-03-17,In Stock,Premium,43.3,13868,Low,Good,False
PID1745,Nikon D3500,Nikon,Cameras,66703,4.3,4796,2024-06-27,In Stock,Budget,43.62,37607,High,Good,False
PID1746,Samsung Galaxy M13,Samsung,Phones,30203,3.6,5093,2025-02-03,Limited Stock,Mid-Tier,14.44,25842,Low,Average,False
PID1747,iPhone 13,Appbe,Phones,9837,4.7,1325,2020-11-03,In Stock,Premium,32.51,6639,Low,Excellent,False
PID1748,Mi TV 5X,Mi,Televisions,46927,3.9,4976,2023-04-18,Limited Stock,Budget,27.66,33947,Medium,Average,False
PID1749,boAt Rockerz 450,boAboat,Audio,62029,3.8,9405,2021-11-07,Out of Stock,Budget,52.88,29228,Medium,Average,True
PID1750,Acer Aspire 7,Acer,Laptops,85165,2.6,1159,2023-11-17,Out of Stock,Budget,39.73,51329,High,Poor,False
PID1751,Mi TV 5X,Mi,Televisions,32421,5.0,4650,2021-11-17,Limited Stock,Mid-Tier,34.29,21304,Low,Excellent,False
PID1752,iPad 10th Gen,iPad,Tablets,33807,2.8,4987,2023-11-07,Out of Stock,Mid-Tier,11.35,29970,Medium,Poor,False
PID1753,Sony WH-1000XM4,Sony,Audio,27855,3.1,4697,2023-11-09,Limited Stock,Budget,38.31,17184,Low,Average,False
PID1754,ASUS VivoBook 14,ASUS,Laptops,5335,2.6,340,2024-07-24,Limited Stock,Budget,11.45,4724,Low,Poor,False
PID1755,Logitech MX Master 3,Logitech,Accessories,20659,4.1,3828,2024-08-23,Limited Stock,Premium,23.55,15794,Low,Good,False
PID1756,ASUS VivoBook 14,ASUS,Laptops,48105,3.1,1968,2023-04-08,In Stock,Mid-Tier,12.86,41919,Medium,Average,False
PID1757,ASUS VivoBook 14,ASUS,Laptops,38588,3.0,703,2021-04-19,Out of Stock,Premium,43.06,21972,Medium,Poor,False
PID1758,Noise ColorFit Pro 4,Noise,Wearables,79252,2.7,5482,2021-05-26,Limited Stock,Budget,16.34,66302,High,Poor,False
PID1759,iPhone 13,Apple,Phones,55784,2.8,6376,2022-06-16,In Stock,Budget,26.55,40973,Medium,Poor,False
PID1760,ASUS VivoBook 14,ASUS,Laptops,57543,4.0,1800,2021-09-18,Out of Stock,Premium,54.26,26320,Medium,Average,True
PID1761,Boult Audio AirBass,Boult,Audio,36047,4.2,5463,2021-12-26,Limited Stock,Mid-Tier,16.24,30193,Medium,Good,False
PID1762,OnePlus Nord CE 3,Oneplus,Phones,97507,3.5,4912,2021-10-22,Out of Stock,Budget,32.93,65398,High,Average,False
PID1763,HP Pavilion 15,HP,Laptops,83344,3.7,4648,2024-09-02,Limited Stock,Premium,28.06,59958,High,Average,False
PID1764,Canon EOS 1500D,Canon,Cameras,28032,4.2,855,2025-05-24,Limited Stock,Budget,6.0,26350,Low,Good,False
PID1765,Nikon D3500,Appl D,Cameras,34849,2.5,2866,2021-08-28,In Stock,Budget,48.6,17912,Medium,Poor,False
PID1766,Xiaomi Pad 6,Xiaomi,Tablets,45945,3.3,182,2024-05-30,In Stock,Budget,8.8,41902,Medium,Average,False
PID1767,Xiaomi Pad 6,Xiaomi,Tablets,6213,4.9,3112,2022-02-22,Out of Stock,Budget,31.08,4282,Low,Excellent,False
PID1768,Samsung Galaxy M13,Samsung,Phones,56678,4.0,5670,2021-12-29,In Stock,Budget,35.84,36365,Medium,Average,False
PID1769,Apple MacBook Air M1,Apple,Laptops,49907,3.1,4492,2021-10-12,Limited Stock,Budget,39.56,30164,Medium,Average,False
PID1770,Apple MacBook Air M1,Apple,Laptops,70840,3.8,5823,2024-10-25,Out of Stock,Mid-Tier,42.87,40471,High,Average,False
PID1771,Redmi Note 12,Redmi,Phones,51490,3.4,1517,2021-06-01,Limited Stock,Premium,18.93,41743,Medium,Average,False
PID1772,Fire-Boltt Ninja,AppbBoltt Ninja,Wearables,76172,3.8,5002,2024-07-29,In Stock,Premium,5.55,71944,High,Average,False
PID1773,OnePlus Nord CE 3,Oneplus,Phones,66045,2.8,1356,2024-01-05,Limited Stock,Budget,44.79,36463,Medium,Poor,False
PID1774,Dell Inspiron 3511,Dell,Laptops,85291,2.8,3629,2022-12-31,Out of Stock,Budget,34.46,55900,High,Poor,False
PID1775,HP Pavilion 15,HP,Laptops,58641,2.9,3628,2024-05-21,In Stock,Premium,50.99,28740,Medium,Poor,True
PID1776,Boult Audio AirBass,Boult,Audio,24293,4.8,8210,2020-07-19,Limited Stock,Premium,50.18,12103,Low,Excellent,True
PID1777,ASUS VivoBook 14,ASUS,Laptops,57070,4.3,6132,2024-02-11,Out of Stock,Budget,51.38,27747,Medium,Good,True
PID1778,boAt Rockerz 450,boAboat,Audio,95584,2.9,9324,2022-02-10,Out of Stock,Premium,31.68,65303,High,Poor,False
PID1779,Mi TV 5X,Mi,Televisions,38392,3.0,6588,2023-04-22,Out of Stock,Premium,23.35,29427,Medium,Poor,False
PID1780,iPhone 13,Unknown,Phones,1515,4.3,3311,2021-07-14,Out of Stock,Premium,48.54,780,Low,Good,False
PID1781,OnePlus Nord CE 3,Oneplus,Phones,62313,2.9,6048,2024-11-28,Limited Stock,Premium,29.82,43731,Medium,Poor,False
PID1782,Samsung Crystal 4K,Samsung,Televisions,28212,3.1,6246,2022-10-16,In Stock,Budget,15.09,23955,Low,Average,False
PID1783,Noise ColorFit Pro 4,Noise,Wearables,8915,4.9,987,2023-03-15,Out of Stock,Budget,52.02,4277,Low,Excellent,True
PID1784,Samsung Galaxy M13,Samsung,Phones,62792,3.1,3321,2024-07-13,Out of Stock,Premium,53.54,29173,Medium,Average,True
PID1785,Canon EOS 1500D,Canon,Cameras,24333,4.2,4615,2021-03-23,Out of Stock,Premium,30.65,16875,Low,Good,False
PID1786,Dell Inspiron 3511,Dell,Laptops,4658,4.9,8365,2021-08-20,Limited Stock,Budget,9.16,4231,Low,Excellent,False
PID1787,HP Victus Gaming 16,HP,Laptops,63180,3.4,3741,2020-08-18,In Stock,Mid-Tier,26.33,46545,Medium,Average,False
PID1788,Realme Narzo 60,Realme,Phones,20809,2.5,3052,2021-05-10,In Stock,Premium,49.19,10573,Low,Poor,False
PID1789,Nikon D3500,Appl D,Cameras,7470,3.1,6574,2020-09-19,Limited Stock,Premium,54.6,3391,Low,Average,True
PID1790,Zebronics ZEB-Rush,Appbnics ZEB-Rush,Audio,72974,4.6,726,2023-10-03,In Stock,Budget,16.19,61160,High,Excellent,False
PID1791,Lenovo IdeaPad Slim 3,Lenovo,Laptops,87204,4.7,3760,2021-01-26,In Stock,Premium,8.68,79635,High,Excellent,False
PID1792,ASUS VivoBook 14,Asus,Laptops,47040,4.4,5806,2023-04-21,Out of Stock,Premium,53.25,21991,Medium,Good,True
PID1793,HP Pavilion 15,HP,Laptops,20884,2.8,1875,2024-04-03,Out of Stock,Budget,26.42,15366,Low,Poor,False
PID1794,HP Victus Gaming 16,HP,Laptops,18517,4.5,6993,2021-12-24,Limited Stock,Mid-Tier,34.8,12073,Low,Good,False
PID1795,JBL Go 3,JBL,Audio,76380,4.8,4033,2024-05-20,Limited Stock,Premium,58.24,31896,High,Excellent,True
